comment_text,identity_hate,negative,obscene
"So that's the bullshit they teach you in England? No wonder you Europeans are so fucked up and genocidal. You Christians and Muslims gained all your territories by right of conquest and thinks it's okay, yet you think Jews are evil Nazis when they do the same thing.

You are obviously British, and you sound like a Communist. Communists are just as evil and very similar to Nazis. You are the ones who started the slavery in the Americas in the first place. You are the ones who illegally colonized and occupied the world in the first place. You are the ones who made it illegal for Jews to return to Israel and denied them entry into Britain and British colonies during World War II, thus helping the Germans carry out the Holocaust. Furthermore, you show yourself to be a typical anti-Semite. You lie and say that Jews colonized Israel. Jews did not colonize Israel. Jews returned to Israel. The Arabs were the ones who illegally colonized and continue to illegally occupy Israel. Nableezy is also an anti-Semite. He is an Arab supremacist and claims that Israel is “genocidal, Jewish supremacist, racist, terrorism sponsor, human rights violater (sic), misogynist, fanatic, and repressive.” Europeans and Muslims should not be allowed to edit articles about Jews. I suggest you cease and desist from defaming Jews and withdraw yourselves from the so-called “WikiProject Israel Palestine Collaboration.”",1,1,1
"Reasons why I hate you 

1. You wrote on my page. Die. Die now bastard.

2. Being annoyingly quick at editing. You are gay.

3. Anally savaging my pets.",1,1,1
"Why is your wiener so small? 

It is because you are Asian?",1,0,0
"Well you know what? You're a faggot too! What
Are you gonna do about it ya little bitch?",1,1,1
"Busy in real life?! LOL, pathetic cunt. Learn to read English, while you have time, fucking piece of chingching trash. You've to see who was right, poor squint. But yeah, you Asian animals don't have self-judgement.",1,1,1
wikipedia nazis can suck it bitches,1,1,1
"You are a fucking Nazi... 

Everything I wrote on my page was well written and factual.  You are obviously a racist Nazi Jew.",1,1,1
"""

 Image caption - Homosexual? 

The second image of an infected persons back has a caption which reads:
""""A 23-year-old homosexual man had an intensely pruritic, papulonodular eruption over his arms and back.""""

How is the fact, that the man is homosexual, relevant? The sexual orientation does not change the course of the desease and I believe that the comment could enforce the stereotype, that homosexual people are all infected with STDs.
I think it should just say """"A 23-year-old man...""""
88.217.49.147  """,1,0,0
"OI 

just cos I made an edit you dont like dont call me a fucking vandal assume good faith jerkass!! Im sorry I put a name JR called Paul Bearer a lot as a nickname some serious fucking vandlism right? WRONG!? if it isnt a nickname then its just a damn mistake not vandlism so dont you EVER call me a vandle punk ass bitch",1,1,1
eat shit an die faggot.,1,1,1
"Homosexuality?
You french-fried faggot, I am going to cut your balls off and serve them in a platter of mushrooms before shoving your dick up your ass and mutilating your boyfriend's balls in front of you, then I will kill you both!",1,1,1
"My friend you dont know the half of it, i was called a nigger, black bastard, i should be lynched, i had pictures of naked men put on my page, the user is still harrasing me with wiki emails and to top it all off he was someone i had been working with all along.",1,1,1
"Fuck Wikipedia and fuck all the leftist, liberal, faggot-loving Jew Communists that run this fucked up piece of shit website!",1,1,1
EVula likes having gay sex with men!,1,1,0
"New Section 

Should we write a new section talking about how gay snooker is, and how only faggots play it?",1,1,0
YOU STUPID NIBOY (NEGRO),1,1,1
"HELLO ALAN
HELLO ALLAN HELLO. GO HAVE GAY SEX.",1,1,0
"""

P fucking S: Miranda the Coolie thanks you for your """"cooperation,"""" betraying again her megalomaniacal Thai hooker attitude that she owns the world, and every wog in it. What a cunt.""",1,1,1
"Please do not remove my input again... it violates WP:PRESERVE WP:VANDALISM and WP:NOTCENSORED also please stop being idiot Americans and offending the rest of the world with your backward, biased and distorted views which you try to force upon is like this articles title82.41.107.97",1,1,0
"fuck malaysians
Malaysians are a fucked race and should be wiped of the earth.",1,1,1
"NIGHTSTALLIONS FIANCE GOT FUCKED BY A NIGGER AND HAD HIS BABY

AND IT SMELLED OF FRIED CHICKEN",1,1,1
Please do not add nonsense to Wikipeida unless it can be helped...faggots.,1,1,1
"Redneck 

You shouldnt bad mouth NASCAR. You people think you are gods on this site, you act like nazis. You do masterbate, but your hands not stroking your own unit.",1,1,0
"WHO CARES ABOUT A BUNCH OF DIRTY MONKEYS FROM HAITI. MONCRIEF, WHAT ARE YOU A JEW?.",1,1,0
"The facts: 
1. This is a blatant lie, as proven here. Your comment dates from . The last version containing non-religious reasons for conversion to islam, which was active around that time, , did not compare zakat to jizya anymore. 
2. You have complained with a fellow administrator in order to get me blocked. Because already several lies from your side have been proven beyond doubt, this does not surprise me at all.
3. People that reverted were mainly Irishpunktom and you, both known for their pro-islamic POV and regularly cooperating in edit warring (also regarding several other articles, such as Apostacy and dhimmi, for instance, in order to press pro-islamic POV. All this indicates a coordinated campaign in order to press Islamist viewpoints.
4. Prove it. The fact is, I have sources, you don't even try to source your POV OR and take resort to weasel wording instead. I will force you to source your statement in my next edit. 
5. Prove it. I added sources for every statement I  inserted, while you failed to do so.
 I conclude that it is in Wikipedia interest you to withdraw from administratorship.
 (Talk | Contribs 25px)",1,0,0
"Ossmann,are you  jew or your father was an SS officer?",1,0,0
"Secular Humanism - Islam's best friend 

I know you guys want to bow before your Islamic masters, but you need to calm down, Allah is with Atheists and perhaps the Muslims will hang you last if you support their want of khalifah.

DEATH TO ATHEISM!",1,1,0
"Negroid 

Hey nigger lover why did you revert my contribution to the article negroid. I have restored it. Lay off the nigger cock you faggot.

Thanks68.118.202.49",1,1,1
"Suck it!!! Asyou're used to do,ignorant Romanian Nazi!",1,1,1
"YOU FUCKERS THINK YOU CAN STOP ME, YOU REALLY THINK SO. WELL NIGGER FAGS I AM ON THE SIDE OF WIKIPEDIA VANDALS AND I WILL TEL YOU SOMETHING. TONIGHT AT ABOUT 9:30 I WILL VANDALIZE THE THE PAGES OF EVERYONE THAT HAS REVERTED MY VANDALISM OR ADDED THIS TWO WEEK BLOCK TO ME. iF YOU WANT TO FIND OUT WHO THAT WILL BE...JUST CHECK THE 'HISTORY' SECTION OF MY PAGE TO SEE THE NAMES. WHEN I DO VANDALIZE YOU TONIGHT I WILL COMMENT ON HOS I TOLD YOU I WAS GOING TO DO IT. SO IF YOU EDITED MY PAGE TODAY OR IF YOU ARE ONE OF THE PEOPLE THAT DAIS THEY WOULD 'WATCH' MY PAGE TO SEE IF I AM VANDALIZING...THEN GET READY TO HAVE YOUR SHIT CRUSHED YOU NIGGERS. YOU CANT STOP ME. SEE YOU TONIGHT AT 930 NIAGETTY FAGGET CUNTS.",1,1,1
"""

LOL, haha, you loser Wobbs, yeah maybe I am Epf......NOT. Although he shares some views with me on race and other things, hes some dumb Italian-British mut from Canada that actually annoys me. I have used other accounts on here, but with other anon. accounts, not as a registered user (which is allowed by Wikipedia since IP #'s change all the time). Hahaha, Wobbs, you are a fool, especially with how you place so much emphasis on those books recently released by Sykes, etc. which are minority opinions in the world of population geneticists and other researcher. For your information, Racial Reality isn't a """"neo-nazi"""" site you anarchist loser with no hope because your life is meaningless and you don't know ANYTHING on what you read about with these issues. RR is a neutral point of view that seeks to refute neo-nazi, white supremacists, multi-racial, race-denier, assimilationist, biased opinions that influence works including the authors of those books you mentioned. Stick to being a pathetic lab assistant and get a life you tool and stop vandalizing pages and makin edits to suit your twisted opinons you fool. Hahaha, wow, do u accuse 'sock pupety"""" of everyone who gets under you skin you douchebag ???  23:37, 5 January 2007 (UTC

 - Oh and Veritas you dumb fool, I find it insulting you compare my language to Epf's when at least I know what Im talkin about on this stuff while hes just some pussy who confuses people and his arguments cant comapare at all to the brilliant logic of mine. Hahah, you and Wobbs are the worst contributors to this WIkipedia thing, don't ever use this, no one wants you here !! Hahaha !!! """,1,1,1
"Back to the kitchen for you! 

Suck my d***, leftist feminazi cunt.",1,1,1
"I don't like the common negro 

Then again, who does?!? 86.178.203.222",1,1,0
"So fuck off and die, rape fantasising sluts",1,1,1
you are a huge faggot,1,1,1
Regents licks a taintOPENLYGAY,1,1,0
Go fuck yourself you faggot -,1,1,1
I will return in a few hours Canuck to wreak havoc on your faggot canadian ass,1,1,1
'''FUCK YOU Ckatz you are german Cock sucker and FUCKER MOTHER FUCKER,1,1,1
"Racist?  Are you crazy?  I thought that you were off of my ass already?  What did I write that was 'racist?'  Have you actually read the other crap that I posted in?  Where is the block on them?  Now THOSE comments are racist.  The articles themselves are racist.  The article was about RACE, so what else would someone write about?  USE YOUR BRAIN WOMAN!  Don't be so quick to use your 'blocking powers' just because you don't like what I write.  Also, stop watching ME.  I am getting tired of posting comments worrying about the usual clowns on my ass (the others have left me alone for a change, so I was shokced to see you again!) and here you come again.  Maybe you need to READ what I post instead of just trying to block someone because don't like what they wrote.  I wrote nothing offensive and it was in response to the article and other responses.  Maybe you are one of those 'white' hispanics and you don't like anyone calling you anything but white?  Wise up!",1,1,1
"Masturbating with custard? 

I heard it was poplular for white people. Can some white boy comfimed this?",1,1,1
"8=====D- - - 
8=====D- - - -
8======D- - -                
8=====D- - - 
8========D- - - 
8=======D- - - -
8=====D- - - - -
8=======D- - - -

I hope you liberal faggots die and go to hell! Barack Obama 2008!",1,1,1
"Info ==

I added some info to your user page baout your gay affair with AMerican Brit nad your large butt if you dont mind. Just want to know, is the sex between you and AMerican Brit good?  

==",1,1,1
"okay that was gay like me....absolutely....uninformative, gay like me im gay mutha fucka! ooo i want sum cock ass hairy balls1 im gay",1,1,1
"MORON! The USA has only 5% of the worlds population - the OTHER 95% use METRIC exclusively - and most of this is in imperial measurements.....

DUMB FUCKING AMERICAN.",1,1,1
"intervei CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE AND ARREST ME...SAN DIEGO CALIFORNIA, CHULA VISTA, FUCKING GET YOUR INFORMATION RIGHT FAGGOT SHITHEAD!!i CAN STILL POST WITH THIS COMPUTER...I SAID BLOCK ME, COME THE FUCK DOWN HERE",1,1,1
YOUR A FUCKING FAGGOT YOU INTERNET THUG GET OFF FEDERLINES NUTS,1,1,1
"hey 

way to support nazis, you racist",1,1,0
"Hell-bound fuckwit!

Hu,you are a fuckwit who belongs in one place - the Lake of Fire in Hell! It is because you are a nutcase and an untermenschen faggot! - ( )",1,1,1
"Rich niggaaaazzz 

Your a nigger 66.35.55.23",1,1,0
Homosexual like you are faggot,1,1,1
"""

 FUCK YOU 
FUCK YOU!!!  YOU'RE A STUPID NIGGER LOVER.  GO FUCK A DEAD MOOSE.-The'FortyFive' """,1,1,1
"Hey bitch 

Why'd you create a gay ass site lke this? Deadfuck.",1,1,1
"are you the tosser behind the closerlookonsyria? - you are a fascist Putinist shill  and liar - you fucking idiot - you think  shabiha nothing to do with houla, russia nothing to do with mh 17, assad regime nothing to do with ghouta - you fucking fascist moron",1,1,1
"Hi 

Fuck you, Faggot.",1,1,1
"fyu 

Jesus H. Christ!!! (sorry if you're a jew). How abusive from you, you disgusting pile of shit.",1,1,1
"The Safavids were neither Kurds nor Georgians or Persians. They were pure Turks, descendants of the great Hsuing-Nu and Kök-Türk Empires. All great Empires in Asia were Turks. Turks were creators of culture and civilization. These bastard and dirty Iranians want to claim all Turkic achievements while they oppress millions of Turks in their dirty country! They even claim that the great Turkish hero Babek was Persian while it is known to every scholar that even their king Bahram Chobin was an ethnic Turk. They even claim Ibn Sina and Mevlana Rumi although they, too, were pure Turks! These bastard Iranians need to be banned! Wikipedia is better off without them. These stinky idiots!",1,1,1
"Hi gaybo 

Hi your mgay i hater you your a girl and your stupid ill give you a virus

u4rfvbn >:/j;s5?/shutdown?  trojan horse be  cdt4w 9 cfg
>?> ikldgni
 ajkbut licker u stink 
ykk;:::./'/,]64tb",1,1,1
"(edit conflict) lmao...oh man. I swear CrnaGora has got to be dumbest thing on side of the planet. He's also Muslim...says he's Montenegrin. Incidently, that huge Montenegrin eagle's holding what in one of his talons? Oh a cross.",1,1,1
"Plus you are all gay for questioning this bull, get a life.",1,1,1
"GO FUCK YOURSELF

ALLAHU AKBAR!!!!!!",1,1,1
"""

What exactly does saying """"How are you niggers today?"""" have to do with this discussion?  """"Nigger"""" is a far more inflamatory word than """"homo"""" is!  There are far more derogatory terms for homosexuals than homos - that would be on par with """"nigger"""" - but I did not use any of them.  And whether admins are """"stupid"""" or not is equally irrelevant.

I was blocked for 48 hours for doing what an admin said.  If saying """"homo"""" is the cardinal Wiki-sin, at least shorten the block by the 48 hours that I was unfairly blocked.  """,1,1,1
"rome is gay 

rome is gay i hate rome",1,1,1
This user would love to suck the penis of Jesus and to lick filthy balls son of a whore.,1,1,1
WHAT I SAY NIGGA STOP CHANGIN SHIT!,1,1,1
i think this som bitch is fuckin nuts...i mean who the fuck cares....does this info help the yankees win the pennant? no.  does it help me pay child support for my 14 kids all of different racial decent? no....in short FUCK THIS,1,1,1
"GET SOME GLASSES YOU MENTAL FAGOTs, IM Calling you the idiots SHITheads!!!!! What the F@#%k is wrong with you.",1,1,1
"John Cena doesnt like anal sex, he loves oral sex",1,1,1
User:abd is Muslim Scum,1,1,1
"=I got pissed
this mulatto fuck has been pestering me for the past year and all he does is try to get under my skin. i fuckin hate this motherfuckin shitskin faggot. sorry for attacking it, but it should fuckin die! i hate shaka",1,1,1
"Trollop 

Stop fucking your computer you meth adicted nazi twat",1,1,1
"Russian bitches, hands off the truth, get out from Ukraine, get out from American Wikipedia!

188.231.192.218   Ukrainian soldier.",1,1,1
Long as in you're a faggoty Jew.,1,1,1
http://www.thirdworldtraveler.com/Blum/Greece_KH.html - America is pure evil,1,0,0
"man, fuck you! you know me, you anti-semitic fucktard!!!!!!!  Jesus of Suberbia",1,1,1
How many niggers does it take to change a light bulb???,1,1,0
"Reply 

That comment always comes from stupid americans who cannot visualise a world outside their borders.",1,1,0
"You stupid Chinese Wannabe 

If you're Vietnamese, just admit it. Why pull little tricks like putting Vietnamese characters in every Chinese article you can find? And giving yourself a fake Chinese/Japanese name is even more pathetic. Rei Hideki my ass... You know I knew someone just like you. He was Vietnamese, but he insisted he was really Chinese. He even changed his facebook name to some fake computer-generated Chinese name. He asked only Chinese/Japanese girls out, and his profile pictures were of Chinese/Korean celebrities. He refused to have anything to do with non-East Asian people.

Gee, when do people like you ever give up?! I'm Chinese and I'm very proud of it, I don't pretend to be anything else!! What the fuck is up with Vietnamese kids like you...",1,1,1
"Guess what 

You are so fucking retarded that down syndrome patients got nothing on you, you suck so much balls that whores ask you to save some for them, you can go fuck yourself cum than lick it out of your vagina and ass, you swallow your dads jizz, i fucking hate you",1,1,1
